"ENSEMBL","log2FoldChange","pvalue","padj"
"ENSMUSG00000041161",-0.0590446136616634,0.82944121004545,0.970928587365743
"ENSMUSG00000140692",-0.56721239623128,0.329674118098449,0.815328581420018
"ENSMUSG00000140657",-0.351705609219841,0.315048748313438,0.805750684053071
"ENSMUSG00000070661",0.0604109843791329,0.889735485230633,0.982254782211983
"ENSMUSG00000140735",-0.426471998904134,0.705934695658743,NA
"ENSMUSG00000140776",-0.12171218491622,0.946150292067079,NA
"ENSMUSG00000041143",0.332452787415716,0.233797430020033,0.758875481926792
"ENSMUSG00000041120",-1.15143888730968,0.17030300568039,NA
"ENSMUSG00000050608",-0.314443420276419,0.25482581515514,0.774581407387628
"ENSMUSG00000120910",-0.622302951549755,0.49721053520784,NA
"ENSMUSG00000073739",-2.03339341518108,0.491260270970314,NA
"ENSMUSG00000120262",-0.28049181608447,0.874405050566092,NA
"ENSMUSG00000028745",0.0239125392881596,0.900573060395579,0.984062532271272
"ENSMUSG00000132467",0.0592974191357795,0.970761085085722,NA
"ENSMUSG00000028744",0.195542095795716,0.488111207341004,0.878335717854013
"ENSMUSG00000028743",0.0420706674477361,0.917804536040505,0.986782083757852
"ENSMUSG00000132306",0.0761409678043259,0.930512099112921,NA
"ENSMUSG00000132391",0.0471035286610242,0.907080979351799,0.985413094268819
"ENSMUSG00002075764",0.849054247655463,0.786451940635482,NA
"ENSMUSG00002075188",-1.51780705021094,0.492561024003176,NA
"ENSMUSG00000083404",-0.027586888631902,0.995005847683934,NA
"ENSMUSG00000080708",1.72787662266584,0.692999621486855,NA
"ENSMUSG00000028741",0.0457980249883978,0.85732116355708,0.975832242988782
"ENSMUSG00000078517",0.118189938877826,0.473320107651432,0.87406009425204
"ENSMUSG00000066036",0.0722633549749699,0.704752061989864,0.942640976233722
"ENSMUSG00000120907",0.69954593311547,0.447878178233345,NA
"ENSMUSG00000143584",2.41698739483637,0.557278557924561,NA
"ENSMUSG00000041025",-0.0525927835618973,0.780896803277946,0.962213921865411
"ENSMUSG00002075565",0.125145953145397,0.94571409334234,NA
"ENSMUSG00000094439",3.45077816343459,0.0355804801904213,NA
"ENSMUSG00000133002",-0.821591859533344,0.803164174740607,NA
"ENSMUSG00000028737",0.285431294939191,0.19335553523142,0.734181448037338
"ENSMUSG00000098569",-1.80103520880103,0.463576431007724,NA
"ENSMUSG00000028738",-0.989359084403557,0.729803598210366,NA
"ENSMUSG00000087628",0.934200463400389,0.832135192999819,NA
"ENSMUSG00000078234",0.250640069444779,0.483902124158994,0.876913098830924
"ENSMUSG00000040972",0.955788915543889,0.34638054579505,NA
"ENSMUSG00000139008",0.643503337345718,0.545352631798297,NA
"ENSMUSG00000086164",0.934200463400389,0.832135192999819,NA
"ENSMUSG00000138967",-0.989327533373392,0.822390149836992,NA
"ENSMUSG00000139082",-0.0275868886319025,0.995005847683933,NA
"ENSMUSG00000140755",-0.027586888631902,0.995005847683934,NA
"ENSMUSG00000087084",-0.027586888631902,0.995005847683934,NA
"ENSMUSG00000086960",0.985628711312143,0.370688855143571,NA
"ENSMUSG00000124355",0.28769124824703,0.616943388097769,0.920151370382775
"ENSMUSG00000086437",-0.179932568324679,0.355434249553905,0.827787515479858
"ENSMUSG00000040964",0.651703590864369,0.059428458823534,0.549620963902125
"ENSMUSG00000141377",-0.162514612011478,0.652617668016899,0.931468430837517
"ENSMUSG00000141416",0.256531656027371,0.742507097020981,0.952199308883839
"ENSMUSG00000136671",-0.642426939387508,0.815310181317688,NA
"ENSMUSG00000040945",0.256817734359248,0.240549641782443,0.763978137107837
"ENSMUSG00000040935",0.934200463400389,0.832135192999819,NA
"ENSMUSG00000025330",-2.00768355113741,0.233303045053593,NA
"ENSMUSG00000136961",-1.87339043034937,0.651831835815393,NA
"ENSMUSG00000025328",0.846817764986937,0.844421038350582,NA
"ENSMUSG00000128357",-0.0275868886319025,0.995005847683933,NA
"ENSMUSG00000025329",-0.0275584892929885,0.994776366289468,NA
"ENSMUSG00000135078",-0.989327533373392,0.822390149836992,NA
"ENSMUSG00000028927",-1.52732632400123,0.00778348918100656,0.239283384255182
"ENSMUSG00000139997",-0.989327533373392,0.822390149836992,NA
"ENSMUSG00000087698",-1.606013439019,0.688421210497368,NA
"ENSMUSG00000123093",0.576993277878968,0.785667462117574,NA
"ENSMUSG00000009863",0.110647557965525,0.673053415066046,0.93357420282535
"ENSMUSG00000123051",0.175206103407335,0.649381993811673,0.930899992168839
"ENSMUSG00000036622",0.201473229224959,0.471486722829146,0.873770112537862
"ENSMUSG00000143688",-0.753534966667938,0.685201434872347,NA
"ENSMUSG00000060572",0.525430936204494,0.726147126899815,NA
"ENSMUSG00000040860",0.366941989304992,0.187471490065027,0.728074871493246
"ENSMUSG00000028923",-0.0880569830883507,0.6697491529374,0.933195703611329
"ENSMUSG00000045004",-2.48124992421438,0.282878220342235,NA
"ENSMUSG00000040842",0.0299347698953705,0.90186549689655,0.984250898806867
"ENSMUSG00000097620",0.307678716372281,0.546628366114024,0.898774816667365
"ENSMUSG00000121088",-0.00825404176939205,0.980878991047318,0.997660186751234
"ENSMUSG00000028920",0.196448473223708,0.267123330365959,0.78009283992327
"ENSMUSG00000123611",-0.771340532370526,0.0643275529720526,0.563185802741357
"ENSMUSG00000073733",0.111394377025236,0.896221978939746,NA
"ENSMUSG00000134457",-0.0269096877826107,0.955795318587153,0.993955927861439
"ENSMUSG00000103366",-0.0275638819559256,0.994523915919043,NA
"ENSMUSG00000028919",0.169539213248456,0.548780348608934,0.899301634059024
"ENSMUSG00000085774",0.710814819859578,0.704247206548853,NA
"ENSMUSG00000085395",-3.35604308283012,0.286575287489908,NA
"ENSMUSG00000124983",-0.027586888631902,0.995005847683934,NA
"ENSMUSG00000006445",-0.050581552127411,0.84016891368677,0.971907835096644
"ENSMUSG00000140159",-0.149773860802023,0.903072864038927,NA
"ENSMUSG00000140462",-1.77357909679353,0.685477568340723,NA
"ENSMUSG00002075485",-0.989327533373392,0.822390149836992,NA
"ENSMUSG00000085836",-1.36491011880753,0.255634270315118,NA
"ENSMUSG00000006218",-0.348387199428773,0.485956556930128,0.877636648081288
"ENSMUSG00000006221",-0.847729669504932,0.551896592452072,NA
"ENSMUSG00000006215",0.124664525442362,0.667251269836966,0.932704309500326
"ENSMUSG00000040761",0.320151553731698,0.132386531474329,0.672585312591216
"ENSMUSG00000124566",-0.0807207559422068,0.925819554026724,NA
"ENSMUSG00000124640",0.21071919979474,0.916367224540084,NA
"ENSMUSG00000124722",0.118380931658951,0.763909699581119,0.959186904675419
"ENSMUSG00000124599",-0.28772959104802,0.490347941686462,0.879109340385641
"ENSMUSG00000124757",0.0431400794296177,0.967324175664699,NA
"ENSMUSG00000006219",0.0876684383119392,0.784835090633343,0.963139991296813
"ENSMUSG00000043085",0.310903690907077,0.182121230542435,0.724165969005887
"ENSMUSG00000073731",-0.540205544006071,0.0803839354006154,0.597711259982603
"ENSMUSG00000040740",0.0307241763223532,0.907779541364765,0.985571138163845
"ENSMUSG00000124676",0.00115567647791592,0.998172045472556,0.999571821901733
"ENSMUSG00000028917",0.144829294506361,0.44563136723351,0.865125940286419
"ENSMUSG00000124718",-0.0452878779875642,0.953935810795767,NA
"ENSMUSG00000142577",0.137417986311104,0.892447111998748,NA
"ENSMUSG00000120187",0.289409401387292,0.866755362006655,NA
"ENSMUSG00000078515",0.0564428000430482,0.797821004736965,0.964933163366806
"ENSMUSG00000134242",-0.072961567725536,0.849388589237144,0.973011946927612
"ENSMUSG00000040706",-0.0948308217383184,0.708949165821753,0.94391428210662
"ENSMUSG00000040697",0.509745094971335,0.0229437562726009,0.390524396556
"ENSMUSG00000134281",0.899484549019453,0.670972240234574,NA
"ENSMUSG00000028914",0.495351031083289,0.00785976126308082,0.240273408953998
"ENSMUSG00000058579",1.34378220509962,0.200220987266615,NA
"ENSMUSG00000140822",1.33230984554255,0.467368368097006,NA
"ENSMUSG00000040659",0.214324136145602,0.551438612887817,0.9000459234312
"ENSMUSG00000143659",-1.00600318852603,0.817637511710763,NA
"ENSMUSG00000100396",-0.837177778513847,0.740162551756967,NA
"ENSMUSG00000085922",0.934200463400389,0.832135192999819,NA
"ENSMUSG00000051435",0.167796529525018,0.578888654156456,0.907093087123349
"ENSMUSG00000140983",3.36527620832047,0.223997162171898,NA
"ENSMUSG00000085761",-0.0113502265671726,0.988025151996129,0.998788945597155
"ENSMUSG00000040616",0.201816945630839,0.455456812744177,0.867914071003157
"ENSMUSG00000085574",-0.665627437635883,0.83421032643098,NA
"ENSMUSG00000073728",0.265635040600157,0.711665713210733,0.945219873905403
"ENSMUSG00000143895",0.506522099243456,0.806545371316131,NA
"ENSMUSG00000040606",0.0013386969219326,0.997218009035546,0.999279321881644
"ENSMUSG00000087525",-0.027586888631902,0.995005847683934,NA
"ENSMUSG00000057637",0.180558682454602,0.487730453532608,0.878188181695277
"ENSMUSG00000106597",0.934191121960376,0.832136846558768,NA
"ENSMUSG00000081838",-1.6000445930456,0.715499723966491,NA
"ENSMUSG00000083826",-1.67071683654308,0.470306565512408,NA
"ENSMUSG00000122770",-0.989360749397739,0.648857118156223,NA
"ENSMUSG00000087903",-0.0275645092479869,0.992381194513766,NA
"ENSMUSG00000131244",1.88037448974361,0.375027374856131,NA
"ENSMUSG00000129983",-1.22475026331848,0.109334245098666,NA
"ENSMUSG00000082575",1.67932905106291,0.0334491072804758,0.446688078391287
"ENSMUSG00000028583",-0.385785369660706,0.797585566870563,NA
"ENSMUSG00000028584",-0.027586888631902,0.995005847683934,NA
"ENSMUSG00000081792",-0.989351402715171,0.771089696459383,NA
"ENSMUSG00000133436",1.40751449102858,0.650341076059111,NA
"ENSMUSG00000046862",0.22648968214006,0.296447532499098,0.79827491626496
"ENSMUSG00000044377",-0.0275821001729124,0.992025725711353,NA
"ENSMUSG00000081227",-0.027592754052681,0.995004785859867,NA
"ENSMUSG00000127564",0.934191121960376,0.832136846558768,NA
"ENSMUSG00000083456",-0.0276020954893492,0.995003094768558,NA
"ENSMUSG00000073723",-0.027586888631902,0.995005847683934,NA
"ENSMUSG00000083708",1.40433022243434,0.661063766085428,NA
"ENSMUSG00000028591",-0.989327533373392,0.822390149836992,NA
"ENSMUSG00000082418",1.80442203574516,0.677068802904654,NA
"ENSMUSG00000070610",0.533342893011213,0.60612172950364,NA
"ENSMUSG00000120660",-0.911661868460019,0.0167400243566593,0.351068961507967
"ENSMUSG00000136861",-0.466553642680489,0.674267740952096,NA
"ENSMUSG00000066026",0.265255809262542,0.395691394518379,0.844144096673274
"ENSMUSG00000136750",-0.741429855605141,0.25639151265887,0.775026360419016
"ENSMUSG00000136824",-1.52358858299403,0.00830599058814433,0.244903366054394
"ENSMUSG00000103911",-0.0275962300719157,0.995004156592004,NA
"ENSMUSG00000020220",0.104590964246432,0.58779724871665,0.910025617416852
"ENSMUSG00000028599",0.188746561652782,0.455152751764116,0.867914071003157
"ENSMUSG00000129432",-0.364552982134946,0.749886184095574,NA
"ENSMUSG00000129393",0.884943211524929,0.329428093286344,NA
"ENSMUSG00000123672",-2.0582687180025,0.636553222419096,NA
"ENSMUSG00000028602",0.191036088043261,0.942893640276384,NA
"ENSMUSG00000085101",-0.64774803866311,0.865420266062511,NA
"ENSMUSG00000052912",-0.0275962300719152,0.995004156592005,NA
"ENSMUSG00000126881",-0.0275868886319025,0.995005847683933,NA
"ENSMUSG00000078503",0.934203870707566,0.781301495933792,NA
"ENSMUSG00000083454",-0.692532543110873,0.604008545821107,NA
"ENSMUSG00000078502",-0.206896843747228,0.807089069047353,0.966908688546526
"ENSMUSG00000083562",-0.02760310457036,0.995002912093431,NA
"ENSMUSG00000081885",-0.0275956184142113,0.995004267321109,NA
"ENSMUSG00000126919",-0.460683781707896,0.623494891285831,NA
"ENSMUSG00000058186",-0.695610972856184,0.204005711731689,0.742639862275506
"ENSMUSG00000082615",-0.989336874813406,0.822388500785978,NA
"ENSMUSG00000084279",-0.989327533373392,0.822390149836992,NA
"ENSMUSG00000082334",-0.837990131270925,0.142585859218076,0.688822239871599
"ENSMUSG00000087513",-0.450636299376654,0.438446709487627,0.86098006383026
"ENSMUSG00000084350",-0.306195390476734,0.501920341923856,0.883664663463933
"ENSMUSG00000096233",-0.263762848205427,0.92659370152927,NA
"ENSMUSG00000083235",-0.989346771036758,0.811990262274503,NA
"ENSMUSG00000082195",0.934200003250168,0.756170401236039,NA
"ENSMUSG00000066009",-1.64386267006142,0.0933096568503771,NA
"ENSMUSG00000066007",-1.55092762659818,0.0189277709151191,0.373290740299501
"ENSMUSG00000086654",-0.192287463953699,0.788455933057541,0.963290982008352
"ENSMUSG00000081522",0.934200463400389,0.832135192999819,NA
"ENSMUSG00000084127",-0.294911993800976,0.582569343844124,0.908795969600734
"ENSMUSG00000085525",-1.13009287564628,0.472960798058813,NA
"ENSMUSG00000081460",0.934200463400389,0.832135192999819,NA
"ENSMUSG00000070605",-0.669211785669939,0.0877145717316847,0.610863211320403
"ENSMUSG00000073716",-1.95407164773098,0.0847324407480873,NA
"ENSMUSG00000081998",-1.80405175842795,0.0597374114376407,NA
"ENSMUSG00000086046",-1.25198459280084,0.0509689997344394,0.527891224487667
"ENSMUSG00000056300",-1.13181326369386,0.0772972043203895,0.593786090626277
"ENSMUSG00000095865",-2.45305407030754,0.0519200769326084,NA
"ENSMUSG00000083038",-0.482517160177877,0.659968050687656,NA
"ENSMUSG00000125088",-0.027586888631902,0.995005847683934,NA
"ENSMUSG00000063245",-1.44219969724177,0.0398961732531754,0.4851473666873
"ENSMUSG00000127345",-1.6069197900247,0.283631795245061,NA
"ENSMUSG00000045699",-0.989344410054775,0.822387170584745,NA
"ENSMUSG00000083027",-0.0275962300719162,0.995004156592004,NA
"ENSMUSG00000086147",-0.0275944238949225,0.99500448356635,NA
"ENSMUSG00000067919",-1.40671470875282,0.588937915365555,NA
"ENSMUSG00000093617",0.0485325366808454,0.986109185864306,NA
"ENSMUSG00000094017",-3.50815238072023,0.0262904177552657,NA
"ENSMUSG00000081405",2.85247220055004,0.0607822747876526,NA
"ENSMUSG00000082779",-1.77358812931057,0.685475997017714,NA
"ENSMUSG00000067916",-1.35963202695802,0.0194875920433317,0.377124210998841
"ENSMUSG00000121438",-0.598956775027758,0.242921988490597,0.766787568769726
"ENSMUSG00000082176",-0.0275868886319025,0.995005847683933,NA
"ENSMUSG00000082925",-0.989356350398605,0.753664267614993,NA
"ENSMUSG00000078498",-0.989327533373392,0.822390149836992,NA
"ENSMUSG00000078497",-0.027592754052681,0.995004785859867,NA
"ENSMUSG00000139907",0.934200463400389,0.832135192999819,NA
"ENSMUSG00000139949",0.934186797811486,0.827398639981129,NA
"ENSMUSG00000139987",-0.694777674680542,0.491676485370265,NA
"ENSMUSG00000093975",0.740028958321544,0.706998645048372,NA
"ENSMUSG00000078496",-0.465895192510016,0.363067605662983,0.827787515479858
"ENSMUSG00000081301",-2.6779642466921,0.20575987016324,NA
"ENSMUSG00000096440",-1.48339909489301,0.344763288518787,NA
"ENSMUSG00000082599",-1.35132027594589,0.247745067826786,NA
"ENSMUSG00000065999",-1.06809148655387,0.316076595797955,NA
"ENSMUSG00000066000",-0.510765863226809,0.332977152901422,0.816921017169107
"ENSMUSG00000062518",-0.0275962300719157,0.995004156592004,NA
"ENSMUSG00000081179",-2.82929168565559,0.206830873206064,NA
"ENSMUSG00000078495",-0.680539699283809,0.0468437008326885,0.512760731387926
"ENSMUSG00000093594",-0.952540172282822,0.290510155595503,NA
"ENSMUSG00000080059",-0.191399015131012,0.749029869598246,0.954204028944921
"ENSMUSG00000059423",-0.275830669644008,0.429218295965093,0.857038766473311
"ENSMUSG00000132859",0.249248263339425,0.78396304208007,NA
"ENSMUSG00000029022",0.115837438387186,0.653090539806291,0.931468430837517
"ENSMUSG00000070583",0.722891170819117,0.190754524992808,0.730974655744396
"ENSMUSG00000029020",0.223962858481402,0.360986587295342,0.827787515479858
"ENSMUSG00000083340",-2.24030357172562,0.195159164781193,NA
"ENSMUSG00000019055",-0.0124282912800958,0.960344421722068,0.994102130033783
"ENSMUSG00000044496",0.173366726044052,0.496651874177408,0.880790166290984
"ENSMUSG00000029019",-0.0275868886319025,0.995005847683933,NA
"ENSMUSG00000086806",-0.989336874813405,0.822388500785978,NA
"ENSMUSG00000029016",0.257100587957249,0.305767590427407,0.802408280280139
"ENSMUSG00000083473",-0.027586888631902,0.995005847683934,NA
"ENSMUSG00000029009",-0.528108344249884,0.149435987394965,0.695270383299416
"ENSMUSG00000078494",0.718135463022642,0.735971966730752,NA
"ENSMUSG00000121924",-0.0275965727333963,0.995004094559577,NA
"ENSMUSG00000094320",-0.909681129335954,0.434438402034541,NA
"ENSMUSG00000029007",-0.228972342127641,0.375351640373748,0.83413129418995
"ENSMUSG00000029005",-0.67232275201114,0.706487979620378,NA
"ENSMUSG00000029003",0.123696108887367,0.725376916763977,0.947898508125898
"ENSMUSG00000055401",0.0875244306323773,0.797481892065765,0.964842910736511
"ENSMUSG00000099043",-0.989351882706945,0.793625669791787,NA
"ENSMUSG00000124444",-0.835821273968339,0.218482096638326,0.751605333602928
"ENSMUSG00000029001",0.324011604977926,0.250369081939832,0.772331191701068
"ENSMUSG00000041556",-0.504245062298086,0.6514805612268,NA
"ENSMUSG00000087027",-1.77357909679353,0.685477568340723,NA
"ENSMUSG00000136046",1.80872762696973,0.665094056127348,NA
"ENSMUSG00000135974",0.341017000481933,0.791413620184565,NA
"ENSMUSG00000047719",0.319284484110291,0.138249252891152,0.682961569678457
"ENSMUSG00000064648",-0.106162119561541,0.95370043890074,NA
"ENSMUSG00000136013",1.80920643416328,0.637937532848155,NA
"ENSMUSG00000028991",0.0747401000261131,0.671904316259891,0.933530629504297
"ENSMUSG00000028989",0.0519325914855002,0.929755243998556,0.988625726003701
"ENSMUSG00000089081",-0.0275962300719152,0.995004156592005,NA
"ENSMUSG00000088625",-0.431611376018192,0.553290606989603,0.9000459234312
"ENSMUSG00000017264",0.127762689575318,0.484379061284647,0.877029284139105
"ENSMUSG00000082860",0.55624429139537,0.511243853342994,0.886985409092239
"ENSMUSG00000087217",2.72756428803625,0.399953658512213,NA
"ENSMUSG00000006442",0.105629969603656,0.760737766141644,0.958588638215388
"ENSMUSG00000028979",0.426834400165492,0.04942007167546,0.520770915906683
"ENSMUSG00000041459",-0.241851955897809,0.311424761217824,0.803660143166858
"ENSMUSG00000070577",-0.0275688489782441,0.991871932426971,NA
"ENSMUSG00000139514",-0.297208832615543,0.935934230786042,NA
"ENSMUSG00000087273",-0.73303828185553,0.18656828955767,0.726908460055921
"ENSMUSG00000131481",-0.0275868886319025,0.995005847683933,NA
"ENSMUSG00000028977",-0.304153622449767,0.537327397118924,0.897223870108514
"ENSMUSG00000138871",-0.0275868886319025,0.995005847683933,NA
"ENSMUSG00000086766",-1.87339043034937,0.651831835815393,NA
"ENSMUSG00000086606",-1.26031850631095,0.370024665129292,NA
"ENSMUSG00000086740",-0.459383443749947,0.214349072530841,0.749350048526001
"ENSMUSG00000028975",0.178599088014591,0.583933148224212,0.909170333921926
"ENSMUSG00000081086",0.0533627003142327,0.972610600976689,NA
"ENSMUSG00000028974",0.0870818700651098,0.613510240315617,0.919960372957842
"ENSMUSG00000133632",-0.989327533373392,0.822390149836992,NA
"ENSMUSG00000028971",-0.0275644250020291,0.992238975056943,NA
"ENSMUSG00000073705",-0.205953700816405,0.825723565204452,NA
"ENSMUSG00000080746",-0.509467448510414,0.74056023311765,NA
"ENSMUSG00000028961",-0.222084579168897,0.42853926843843,0.856790830083682
"ENSMUSG00000063077",0.104023071510148,0.575370610070913,0.906029969220681
"ENSMUSG00000028960",0.232073901135589,0.24638627626073,0.769655591648028
"ENSMUSG00000085286",0.885405296572723,0.12741795456484,0.667976160833621
"ENSMUSG00000085807",3.33909909522773,0.0410884375232441,NA
"ENSMUSG00000085819",-0.872267758267858,0.230112722481172,0.756374931069461
"ENSMUSG00000126649",0.369833666208206,0.684693790955947,NA
"ENSMUSG00000028996",1.72788596410909,0.692998046196729,NA
"ENSMUSG00000070572",-0.79877965972445,0.569319451477889,NA
"ENSMUSG00000028992",-0.189998428151834,0.425972640535515,0.855357136731279
"ENSMUSG00000087198",-0.302316332007213,0.587140983888699,0.909863209784044
"ENSMUSG00000028990",0.088870770540334,0.687261544341144,0.938014967405127
"ENSMUSG00000083811",0.231575648025526,0.736556137012612,0.950031405193196
"ENSMUSG00000136010",-1.04732410913027,0.572739637306656,NA
"ENSMUSG00000084646",-2.05520043597811,0.612304998324325,NA
"ENSMUSG00000028988",0.529881878971704,0.0539224984231952,0.533492359814868
"ENSMUSG00000086949",0.934200463400389,0.832135192999819,NA
"ENSMUSG00000122077",-0.989346216253419,0.82238685173575,NA
"ENSMUSG00000122119",-0.989336874813406,0.822388500785978,NA
"ENSMUSG00000039953",0.193279527158946,0.504184912381737,0.884479253718228
"ENSMUSG00000140923",-0.378787042495721,0.915471364131215,NA
"ENSMUSG00000039936",-0.724879362225785,0.0180305215769224,0.363622301959876
"ENSMUSG00000044700",0.49498696625561,0.0176519763977472,0.35895422710069
"ENSMUSG00000028982",0.115377602194948,0.691232239622649,0.938592420212591
"ENSMUSG00000085403",-0.608277716572212,0.351293749456691,0.8262895884653
"ENSMUSG00000085368",-0.14203024014561,0.914419978508164,NA
"ENSMUSG00000138241",0.934208741828283,0.75463969408705,NA
"ENSMUSG00000084807",1.11695855945921,0.337407419665075,NA
"ENSMUSG00000134809",-0.44076650830108,0.674863802728793,NA
"ENSMUSG00000039911",-0.00403911746964329,0.991284121988152,0.999077039523112
"ENSMUSG00000086767",1.88276531000363,0.605356905502962,NA
"ENSMUSG00000135400",-0.354687792107775,0.290025216923796,0.796260897055939
"ENSMUSG00000028980",0.350460658358577,0.271438511568556,0.783785281950057
"ENSMUSG00000133987",-0.0615757745818004,0.956203286572683,0.993968492291985
"ENSMUSG00000129545",-0.0276036243500361,0.995002817997082,NA
"ENSMUSG00000133190",-0.989327533373392,0.822390149836992,NA
"ENSMUSG00000086665",-0.0275617278453398,0.993561694036041,NA
"ENSMUSG00000102813",-1.57744690830105,0.000627028703404527,0.0621952286474867
"ENSMUSG00000047875",0.371925955203067,0.192392474789986,0.733291113384701
"ENSMUSG00000087094",0.993809564150607,0.524185935884473,NA
"ENSMUSG00000028976",0.718043380050008,0.00241430227936755,0.132734625008429
"ENSMUSG00000028972",1.40748604137308,0.650883757357873,NA
"ENSMUSG00000063524",0.132189551586344,0.662606726956678,0.932281690342163
"ENSMUSG00000039852",0.00511922303904693,0.979219861424548,0.997489426623129
"ENSMUSG00000125668",-0.417814245120466,0.601857616218379,0.914572863268018
"ENSMUSG00000085787",-0.276503466772911,0.839476496331458,NA
"ENSMUSG00002075295",0.427681012136945,0.572179098552915,NA
"ENSMUSG00000127926",-0.532762373879809,0.718923113432317,NA
"ENSMUSG00000134921",0.719720945871572,0.737626927430982,NA
"ENSMUSG00000129355",-0.977309915474706,0.044035134335751,0.500511698603298
"ENSMUSG00000085213",-0.544116545927112,0.188964662600558,0.729563654137159
"ENSMUSG00000039838",-0.027586888631902,0.995005847683934,NA
"ENSMUSG00000085869",0.934191121960376,0.832136846558769,NA
"ENSMUSG00000143758",0.383826019525689,0.494394226075476,0.880329131886896
"ENSMUSG00000143796",0.145101497991571,0.795606727325619,0.964670176302937
"ENSMUSG00000143836",-0.710727097526587,0.768850231051874,NA
"ENSMUSG00000134333",-0.207836402245071,0.853825901558513,NA
"ENSMUSG00000136882",-2.06824672863274,0.344173169306145,NA
"ENSMUSG00000136920",-1.53781446119651,0.154198834573766,NA
"ENSMUSG00000136989",-0.302260888518596,0.934851664256617,NA
"ENSMUSG00000078492",0.585442390365874,0.307854571910899,0.802807068614315
"ENSMUSG00000085097",-0.0275588642211276,0.995010920976281,NA
"ENSMUSG00000084314",-0.711626280888023,0.76766581900214,NA
"ENSMUSG00000028967",0.322460114185077,0.123980448262183,0.66330558573777
"ENSMUSG00000132718",-0.470544076705376,0.291369008720256,0.797000225443717
"ENSMUSG00000122776",0.934200463400389,0.832135192999819,NA
"ENSMUSG00000028964",-0.205533610057206,0.544976137000371,0.898422203384089
"ENSMUSG00000139344",-0.0840434590962993,0.935468864261318,NA
"ENSMUSG00000028965",-2.08160695408377,0.234294364240678,NA
"ENSMUSG00000139299",-0.761449172398663,0.655381144121608,NA
"ENSMUSG00000139261",0.443953854138561,0.802646618103092,NA
"ENSMUSG00000028963",1.08291410497512,0.273028237803329,NA
"ENSMUSG00000028957",0.658099383118544,0.0926930912364239,0.61996975536348
"ENSMUSG00000132863",-0.263013169076733,0.782089527902712,NA
"ENSMUSG00000135744",-0.583506307313538,0.41267093536341,0.850158166661706
"ENSMUSG00000028955",0.125662418747415,0.533940230106417,0.896267684443955
"ENSMUSG00000135787",-1.34572377399515,0.15386553873739,NA
"ENSMUSG00000014592",-0.0519372011437048,0.837565592709488,0.971736010501954
"ENSMUSG00000140607",-0.989327533373392,0.822390149836992,NA
"ENSMUSG00000140772",0.0793309225059182,0.894175848079553,0.983353090253597
"ENSMUSG00000139807",0.934191121960376,0.832136846558768,NA
"ENSMUSG00000127728",-0.989336874813406,0.822388500785978,NA
"ENSMUSG00000133035",-0.838259751122032,0.736227300087882,NA
"ENSMUSG00000120016",0.533770095378872,0.644202734032282,NA
"ENSMUSG00000039768",0.156235856470068,0.509425825554704,0.886930276369351
"ENSMUSG00000039759",-0.0262953570995102,0.932333294063399,0.988836665182217
"ENSMUSG00000047777",-0.0159293020479781,0.948536933269862,0.991717125209844
"ENSMUSG00000135361",-0.589739517947545,0.296908384527687,0.79827491626496
"ENSMUSG00000108391",1.23043633043216,0.176771219258489,NA
"ENSMUSG00000073700",0.246144815966558,0.190513255905398,0.730974655744396
"ENSMUSG00000028952",0.2764725082396,0.225318242186178,0.755441739263685
"ENSMUSG00000028950",-0.942131742912419,0.158633386393869,0.706044190584154
"ENSMUSG00000028948",-0.0461223196367136,0.843722125909379,0.972294207983242
"ENSMUSG00000039713",0.445932639895779,0.10108644522923,0.632178217169745
"ENSMUSG00000024793",-1.21256184319409,0.0175624690496662,0.35824406764591
"ENSMUSG00000028943",-0.20766804002587,0.728715545250966,0.948505660281485
"ENSMUSG00000138925",-1.60187052384578,0.231973038032453,NA
"ENSMUSG00000081544",0.934191121960376,0.832136846558768,NA
"ENSMUSG00000028940",-0.0275868886319025,0.995005847683933,NA
"ENSMUSG00000124712",-0.0275868886319025,0.995005847683933,NA
"ENSMUSG00000028937",0.192774754129343,0.614719831000864,0.920132259851026
"ENSMUSG00002075427",-0.0275868886319025,0.995005847683933,NA
"ENSMUSG00000085724",0.934187308078777,0.815710862434768,NA
"ENSMUSG00000130294",-0.593847338653788,0.518849530468164,NA
"ENSMUSG00000042804",0.188935095627886,0.695392730645916,0.939904117991665
"ENSMUSG00000039662",-0.149251775572795,0.527527438119933,0.892823555383713
"ENSMUSG00000058498",-0.0275650082201472,0.992895663076647,NA
"ENSMUSG00000028936",0.0489031678107401,0.818874534011332,0.968520094512997
"ENSMUSG00000005045",-0.0275588642211278,0.995010920976281,NA
"ENSMUSG00000028931",-1.33254427386117,0.0339355051124074,0.450155609018927
"ENSMUSG00000039577",0.000537298561098045,0.999756179828666,NA
"ENSMUSG00000039546",-3.14514542051064,0.130224324125304,NA
"ENSMUSG00000121000",0.934191121960376,0.832136846558769,NA
"ENSMUSG00000127216",1.37503557518599,0.436675669663891,NA
"ENSMUSG00000047613",0.224494377878437,0.486211050669854,0.87774013595975
"ENSMUSG00000029027",0.177164147461313,0.532326084203011,0.895547441720198
"ENSMUSG00000039523",0.282465887846863,0.0800234643926246,0.596950381771503
"ENSMUSG00000123742",-0.922379822289882,0.671835955666797,NA
